Cervicitis,Sharp abdominal pain,stomach,Vaginal discharge,genitals,Pelvic pain,legs,Painful urination,genitals,Lower abdominal pain,stomach," 'Cervicitis is an inflammation of the cervix the lower narrow end of the uterus that opens into the vagina.' ""Possible symptoms of cervicitis include bleeding between menstrual periods pain with intercourse or during a cervical exam and abnormal vaginal discharge. However it's also possible to have cervicitis and not experience any signs or symptoms."" 'Often cervicitis results from a sexually transmitted infection such as chlamydia or gonorrhea. Cervicitis can develop from noninfectious causes too. ",Possible causes of cervicitis include:' 'Sexually transmitted infections. Most often the bacterial and viral infections that cause cervicitis are transmitted by sexual contact. Cervicitis can result from common sexually transmitted infections (STIs) including gonorrhea chlamydia trichomoniasis and genital herpes.' 'Allergic reactions. An allergy either to contraceptive spermicides or to latex in condoms may lead to cervicitis. A reaction to feminine hygiene products such as douches or feminine deodorants also can cause cervicitis.' 'Bacterial overgrowth. An overgrowth of some of the bacteria that are normally present in the vagina (bacterial vaginosis) can lead to cervicitis.',"""You won't need treatment for cervicitis caused by an allergic reaction to products such as spermicide or feminine hygiene products. If you have cervicitis caused by a sexually transmitted infection (STI) both you and your partner will need treatment often with an antibiotic medication. Antibiotics are prescribed for STIs such as gonorrhea chlamydia or bacterial infections including bacterial vaginosis."" 'Your doctor may offer antiviral medication if you have genital herpes which helps decrease the amount of time you have cervicitis symptoms. However there is no cure for herpes. 'Your doctor may also recommend repeat testing for cervicitis caused by gonorrhea or chlamydia.' """,https://www.mayoclinic.org/diseases-conditions/cervicitis/symptoms-causes/syc-20370814,TRUE,16,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
chest infection,persistent cough,throat,coughing up yellow or green phlegm (thick mucus) or coughing up blood,throat,breathlessness,chest,wheezing,throat,high fever,entire body,"Chest infections are common especially after a cold or flu during autumn and winter.

Although most are mild and get better on their own some can be serious or even life-threatening. Apart from given symptoms you may also experience more general symptoms of an infection such as a headache fatigue sweating loss of appetite or joint and muscle pain.","A chest infection is an infection of the lungs or airways. The main types of chest infection are bronchitis and pneumonia.

Most bronchitis cases are caused by viruses whereas most pneumonia cases are due to bacteria.

These infections are usually spread when an infected person coughs or sneezes. This launches tiny droplets of fluid containing the virus or bacteria into the air where they can be breathed in by others.

The infections can also be spread to others if you cough or sneeze onto your hand an object or a surface and someone else shakes your hand or touches those surfaces before touching their mouth or nose.","Many chest infections aren't serious and get better within a few days or weeks. You won't usually need to see your GP unless your symptoms suggest you have a more serious infection.

You can recover at home and improve your symptoms by:
getting plenty of rest
drinking lots of fluid to prevent dehydration and to loosen the mucus in your lungs making it easier to cough up
treating headaches fever and aches and pains with painkillers – such as paracetamol or ibuprofen
drinking a warm drink of honey and lemon – to relieve a sore throat caused by persistent coughing
raising your head up with extra pillows while you're sleeping – to make breathing easier
using an air humidifier or inhaling steam from a bowl of hot water – to ease your cough (hot water shouldn't be used to treat young children with a cough due to the risk of scalds)
stopping smoking. Your GP will usually only prescribe antibiotics if they think you have pneumonia or you're at risk of complications such as fluid building up around the lungs                                                                                                 Your GP will usually only prescribe antibiotics if they think you have pneumonia or you're at risk of complications such as fluid building up around the lungs. If there's a flu outbreak in your local area and you're at risk of serious infection your GP may also prescribe antiviral medication.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/chest-infection/,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,TRUE,TRUE
chicken pox,blistering red rash and spots,entire body,itchy red spots that develop a blister on top,skin,fever,entire body,loss of appetite,stomach,general feeling being unwell,entire body,"Chickenpox is a mild and common childhood illness that most children catch at some point.

It causes a rash of red itchy spots that turn into fluid-filled blisters. They then crust over to form scabs which eventually drop off.

Some children have only a few spots but other children can have spots that cover their entire body. These are most likely to appear on the face ears and scalp under the arms on the chest and belly and on the arms and legs.",Chickenpox (known medically as varicella) is caused by a virus called the varicella-zoster virus. It's spread quickly and easily from someone who is infected. Chickenpox is a very contagious infection. Around 90% of people who have not previously had chickenpox will become infected when they come into contact with the virus.,"Chickenpox in children is considered a mild illness but your child will probably feel pretty miserable and irritable while they have it.

Your child may have a fever for the first few days of the illness. The spots can be incredibly itchy.

There is no specific treatment for chickenpox but there are pharmacy remedies that can alleviate symptoms. These include paracetamol to relieve fever and calamine lotion and cooling gels to ease itching.

In most children the blisters crust up and fall off naturally within one to two weeks.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/chickenpox/#about-chickenpox,TRUE,1,12,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
chronic obstructive pulmonary disease (COPD),increasing breathlessness when exercising or moving around,chest,persistent cough with phlegm that never seems to go away,throat,frequent chest infections particularly in winter,chest,wheezing,throat,tiredness and fatigue,entire body,"Chronic obstructive pulmonary disease (COPD) is the name for a collection of lung diseases including chronic bronchitis emphysema and chronic obstructive airways disease.

People with COPD have difficulties breathing primarily due to the narrowing of their airways this is called airflow obstruction.","The main cause of COPD is smoking. The likelihood of developing COPD increases the more you smoke and the longer you've been smoking. This is because smoking irritates and inflames the lungs which results in scarring.

Over many years the inflammation leads to permanent changes in the lung. The walls of the airways thicken and more mucus is produced. Damage to the delicate walls of the air sacs in the lungs causes emphysema and the lungs lose their normal elasticity. The smaller airways also become scarred and narrowed. These changes cause the symptoms of breathlessness cough and phlegm associated with COPD.

Some cases of COPD are caused by fumes dust air pollution and genetic disorders but these are rarer.","Although the damage that has already occurred to your lungs cannot be reversed you can slow down the progression of the disease. Stopping smoking is particularly effective at doing this.

Treatments for COPD usually involve relieving the symptoms with medication for example by using an inhaler to make breathing easier. Pulmonary rehabilitation may also help increase the amount of exercise you are capable of doing.

Surgery is only an option for a small number of people with COPD.",https://www.nhsinform.scot/illnesses-and-conditions/lungs-and-airways/copd/chronic-obstructive-pulmonary-disease/#about-copd,TRUE,35,100,FALSE,FALSE,FALSE,0,50,FALSE,TRUE,FALSE
Cirrhosis,Sharp abdominal pain,stomach,Shortness of breath,chest,Peripheral edema,entire body,Fatigue,entire body,Upper abdominal pain,stomach,"A normal liver (left) shows no signs of scarring. In cirrhosis (right) scar tissue replaces normal liver tissue.' 'Cirrhosis is a late stage of scarring (fibrosis) of the liver caused by many forms of liver diseases and conditions such as hepatitis and chronic alcoholism.' 'Each time your liver is injured  whether by disease excessive alcohol consumption or another cause  it tries to repair itself. In the process scar tissue forms. As cirrhosis progresses more and more scar tissue forms making it difficult for the liver to function (decompensated cirrhosis). Advanced cirrhosis is life-threatening.' ""","A wide range of diseases and conditions can damage the liver and lead to cirrhosis.' 'Some of the causes include:' 'Chronic alcohol abuse ' 'Chronic viral hepatitis (hepatitis B C and D)' 'Fat accumulating in the liver (nonalcoholic fatty liver disease)' 'Iron buildup in the body (hemochromatosis)' 'Cystic fibrosis' ""Copper accumulated in the liver (Wilson's disease)"" 'Poorly formed bile ducts (biliary atresia) ' 'Alpha-1 antitrypsin deficiency ' 'Inherited disorders of sugar metabolism (galactosemia or glycogen storage disease)' 'Genetic digestive disorder (Alagille syndrome) ' ""Liver disease caused by your body's immune system (autoimmune hepatitis) "" 'Destruction of the bile ducts (primary biliary cirrhosis) ' 'Hardening and scarring of the bile ducts (primary sclerosing cholangitis' 'Infection such as syphilis or brucellosis' 'Medications including methotrexate or isoniazid'",Treatment for cirrhosis depends on the cause and extent of your liver damage. The goals of treatment are to slow the progression of scar tissue in the liver and to prevent or treat symptoms and complications of cirrhosis. You may need to be hospitalized if you have severe liver damage.' ',https://www.mayoclinic.org/diseases-conditions/cirrhosis/symptoms-causes/syc-20351487,TRUE,19,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,TRUE
common cold,sore throat,throat,runny or blocked nose,nose,sneezing,nose,coughing,throat,headache,head,"A cold is a mild viral infection of the nose throat sinuses and upper airways. It's very common and usually clears up on its own within a week or two. You only really need to contact your GP if:
your symptoms persist for more than three weeks
your symptoms get suddenly worse
you have breathing difficulties
you develop complications of a cold such as chest pain or coughing up bloodstained mucus.","You can catch the virus from an infectious person by:

touching an object or surface contaminated by infected droplets and then touching your mouth nose or eyes
touching the skin of someone who has the infected droplets on their skin and then touching your mouth nose or eyes
inhaling tiny droplets of fluid that contain the cold virus – these are launched into the air when an infected person coughs or sneezes
Colds spread most easily among groups of people in constant close contact such as families and children in school or day care facilities. They're also more frequent during the winter although it's not clear exactly why.

A number of different viruses can cause a cold so it's possible to have several colds one after the other as each one may be caused by a different virus.","There's no cure for a cold but you can look after yourself at home by:
resting drinking plenty of fluids and eating healthily
taking over-the-counter painkillers such as paracetamol or ibuprofen to reduce any fever or discomfort
using decongestant sprays or tablets to relieve a blocked nose
trying remedies such as gargling salt water and sucking on menthol sweets
Many painkillers and decongestants are available from pharmacies without a prescription. They're generally safe for older children and adults to take but might not be suitable for babies young children pregnant women people with certain underlying health conditions and those taking certain other medications. ",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/common-cold/,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
Concussion,Headache,head,Dizziness,brain,Neck pain,throat,Vomiting,mouth,Disturbance of memory,brain,"A concussion is a traumatic brain injury that affects your brain function. Effects are usually temporary but can include headaches and problems with concentration memory balance and coordination.' 'Concussions are usually caused by a blow to the head. Violently shaking the head and upper body also can cause concussions.' ""Some concussions cause you to lose consciousness but most do not. It's possible to have a concussion and not realize it."" 'Concussions are particularly common if you play a contact sport such as football. Most people usually recover fully after a concussion.' ","Common injuries that cause concussions include falls or other direct hits to the head car accidents and blast injuries from explosions. These injuries can affect the brain in different ways and cause different types of concussions.' ""Your brain has the consistency of gelatin. It's cushioned from everyday jolts and bumps by cerebrospinal fluid inside your skull."" 'A violent blow to your head and neck or upper body can cause your brain to slide back and forth forcefully against the inner walls of your skull.' 'Sudden acceleration or deceleration of the head caused by events such as a car crash or being violently shaken also can cause brain injury.' 'These injuries affect brain function usually for a brief period resulting in signs and symptoms of concussion.' ",Rest is the most appropriate way to allow your brain to recover from a concussion. Your doctor will recommend that you physically and mentally rest to recover from a concussion.' 'This means avoiding activities that increase any of your symptoms such as general physical exertion sports or any vigorous movements until these activities no longer provoke your symptoms.' 'This rest also includes limiting activities that require thinking and mental concentration such as playing video games watching TV schoolwork reading texting or using a computer if these activities trigger your symptoms or worsen them.' 'Your doctor may recommend that you have shortened school days or workdays take breaks during the day or have reduced school workloads or work assignments as you recover from a concussion.' 'For headaches try taking a pain reliever such as acetaminophen (Tylenol others). Avoid other pain relievers such as ibuprofen (Advil Motrin IB others) and aspirin as these medications may increase the risk of bleeding.' ',https://www.mayoclinic.org/diseases-conditions/concussion/symptoms-causes/syc-20355594,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
conjuctivitis,redness of eyes,eyes,itching and watering in eyes,eyes,burning sensation in eyes,eyes,feeling of grit in eyes,eyes,sticky coatig on eyelashes,eyes,"Conjunctivitis is a common condition that causes redness and inflammation of the thin layer of tissue that covers the front of the eye (the conjunctiva).

People often refer to conjunctivitis as red eye. Conjunctivitis can affect one eye at first but usually affects both eyes after a few hours.","The conjunctiva can become inflamed as a result of:

a bacterial or viral infection – this is known as infective conjunctivitis
an allergic reaction to a substance such as pollen or dust mites – this is known as allergic conjunctivitis
the eye coming into contact with things that can irritate the conjunctiva such as shampoo or chlorinated water or a loose eyelash rubbing against the eye – this is known as irritant conjunctivitis","Treatment isn't usually needed for conjunctivitis because the symptoms often clear up within a couple of weeks. If treatment is needed the type of treatment will depend on the cause. In severe cases antibiotic eye drops can be used to clear the infection.

Irritant conjunctivitis will clear up as soon as whatever is causing it is removed.

Allergic conjunctivitis can usually be treated with anti-allergy medications such as antihistamines. If possible you should avoid the substance that triggered the allergy.

It's best not to wear contact lenses until the symptoms have cleared up. Any sticky or crusty coating on the eyelids or lashes can be cleansed with cotton wool and water.

Washing your hands regularly and not sharing pillows or towels will help prevent it spreading.",https://www.nhsinform.scot/illnesses-and-conditions/eyes/conjunctivitis/#about-conjunctivitis,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
coronary heart disease CHD,chest pain or discomfort that may spread to arms neck jaw stomach or back,chest,dull pain ache or heavy feeling in chest,chest,chest discomfort that feels like indigestion but makes you feel generally unwell,stomach,feeling sick sweaty and dizzy,entire body,heart palpitations,heart,"Coronary heart disease or CHD is the term that describes what happens when your heart's blood supply is blocked or interrupted by a build up of fatty substances in the coronary arteries.

Over time the walls of your arteries can become furred up with fatty deposits. This process is known as atherosclerosis and the fatty deposits are called atheroma. If your coronary arteries become narrow due to a build up of atheroma the blood supply to your heart will block your arteries.

If a coronary artery becomes partially blocked it can cause chest pains (angina). If it becomes completely blocked it can cause a heart attack (myocardial infarction).","Coronary heart disease (CHD) is usually caused by a build up of fatty deposits on the walls of the coronary arteries. The fatty deposits called atheroma are made up of cholesterol and other waste substances.

The build up of atheroma on the walls of the coronary arteries makes the arteries narrower and restricts the flow of blood to the heart. This process is called atherosclerosis. Your risk of developing atherosclerosis is significantly increased if you:
smoke
have high blood pressure
have a high blood cholesterol level
do not take regular exercise
have a thrombosis (blood clot in an artery or vein)
have diabetes
                                                                                          Other risk factors for developing atherosclerosis include:
being obese or overweight and
having a family history of heart attack or angina.
",Coronary heart disease cannot be cured but recent progress in the research and development of new medicines and significant improvements in surgical procedures have meant that the condition can now be managed more effectively. With the right treatment the symptoms of coronary heart disease can be reduced and the functioning of the heart improved.     Many different medicines are used to treat CHD such as aspirinanticoagulants statins beta blockers ACE inhibitors anti arrhythmic medicines and nitrates.                  If your blood vessels are very narrow due to a build up of atheroma (fatty deposits) or if your symptoms cannot be controlled using medication surgery may be needed to open up or replace the blocked arteries. Coronary angioplasty is sometimes used to treat mild coronary heart disease. An angioplasty opens up a blocked or narrowed coronary artery improving the blood flow to the heart. A coronary artery bypass may be used which is a procedure that allows the blood flowing through the coronary artery to bypass (get round) the part of the artery that is blocked. In a small number of cases when the heart is severely damaged and medicine is not effective or when the heart becomes less efficient at pumping blood around the body (heart failure) a heart transplant may be needed. A heart transplant involves replacing a heart that is damaged or is not working properly with a healthy donor heart.,https://www.nhsinform.scot/illnesses-and-conditions/heart-and-blood-vessels/conditions/coronary-heart-disease#treating-coronary-heart-disease,TRUE,45,100,FALSE,FALSE,TRUE,30,50,FALSE,TRUE,TRUE
coronavirus,fever,entire body,new continuous cough,throat,loss of sense of smell and taste,nose,fatigue,entire body,breathlessness,chest,"Coronavirus (COVID-19) is the illness caused by a strain of coronavirus first identified in Wuhan city China. It can cause a new continuous cough fever or loss of or change in sense of smell or taste (anosmia).

Generally coronavirus can cause more severe symptoms in people with weakened immune systems older people and those with long term conditions like diabetes cancer and chronic lung disease. ","People can become infected when droplets land directly on them or they touch contaminated objects and surfaces. That is why good respiratory hygiene and hand washing are so important.

The virus might also spread by people 2 days before developing symptoms or by those who don’t develop significant symptoms at all.","Getting your coronavirus (COVID-19) vaccination remains the best way to protect yourself from the virus.

There are additional treatment options for selected groups of people with coronavirus who are thought to be at greater risk. These additional treatments need to be given soon after you get a positive PCR test result to be most effective. If treatment is offered to you you might have to travel to a day clinic at a hospital. You'll get instructions on where to get the treatment and how to get there and back safely. You'll receive a treatment called a monoclonal antibody treatment. This is normally given by intravenous infusion (in your vein). However your clinician may recommend an antiviral treatment to be taken orally instead.   Coronavirus is much less likely to progress to severe disease in people aged 12 to 17 even in those who might be viewed as at increased risk. Only those 12 to 17 year olds assessed as at exceptionally high risk will be offered an infusion of a monoclonal antibody treatment. The oral antiviral treatment (molnupiravir) is only authorised for use in adults over 18.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19-treatments,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
Croup,Cough,throat,Fever,entire body,Difficulty breathing,chest,Nasal congestion,nose,Wheezing,throat," 'When the upper airway is infected with the virus that causes croup tissues around the voice box (larynx) and the windpipe (trachea) will swell. When a cough forces air through this narrowed passageway it may sound like a seal barking.' 'Croup refers to an infection of the upper airway which obstructs breathing and causes a characteristic barking cough.' 'The cough and other signs and symptoms of croup are the result of swelling around the voice box (larynx) windpipe (trachea) and bronchial tubes (bronchi). When a cough forces air through this narrowed passageway the swollen vocal cords produce a noise similar to a seal barking. Likewise taking a breath often produces a high-pitched whistling sound (stridor).' ""Croup typically occurs in younger children. Croup usually isn't serious and most children can be treated at home.    ",Croup is usually caused by a viral infection most often a parainfluenza virus.' 'Your child may contract a virus by breathing infected respiratory droplets coughed or sneezed into the air. Virus particles in these droplets may also survive on toys and other surfaces. If your child touches a contaminated surface and then touches his or her eyes nose or mouth an infection may follow.',"""The majority of children with croup can be treated at home. Still croup can be scary especially if it lands your child in the doctor's office emergency room or hospital. Treatment is typically based on the severity of symptoms.""",https://www.mayoclinic.org/diseases-conditions/croup/symptoms-causes/syc-20350348,TRUE,1,15,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
Cystitis,Painful urination,genitals,Suprapubic pain,genitals,Frequent urination,genitals,Blood in urine,genitals,Sharp abdominal pain,stomach,"""Cystitis (sis-TIE-tis) is the medical term for inflammation of the bladder. Most of the time the inflammation is caused by a bacterial infection and it's called a urinary tract infection (UTI). A bladder infection can be painful and annoying and it can become a serious health problem if the infection spreads to your kidneys."" 'Less commonly cystitis may occur as a reaction to certain drugs radiation therapy or potential irritants such as feminine hygiene spray spermicidal jellies or long-term use of a catheter. Cystitis may also occur as a complication of another illness.' '",Most cases of cystitis are caused by a type of Escherichia coli (E. coli) bacteria.' 'Bacterial bladder infections may occur in women as a result of sexual intercourse. But even sexually inactive girls and women are susceptible to lower urinary tract infections because the female genital area often harbors bacteria that can cause cystitis.' 'Although bacterial infections are the most common cause of cystitis a number of noninfectious factors also may cause the bladder to become inflamed. For example Cystitis may sometimes occur as a complication of other disorders such as diabetes kidney stones an enlarged prostate or spinal cord injuries.',Cystitis caused by bacterial infection is generally treated with antibiotics. Treatment for noninfectious cystitis depends on the underlying cause.' ',https://www.mayoclinic.org/diseases-conditions/cystitis/symptoms-causes/syc-20371306,FALSE,1,100,TRUE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
Delirium,Disturbance of memory,brain,Depressive or psychotic symptoms,brain,Depression,brain,Problems with movement,entire body,Hostile behavior,entire body,Delirium is a serious disturbance in mental abilities that results in confused thinking and reduced awareness of the environment. The start of delirium is usually rapid  within hours or a few days.' 'Delirium can often be traced to one or more contributing factors such as a severe or chronic illness changes in metabolic balance (such as low sodium) medication infection surgery or alcohol or drug intoxication or withdrawal.' 'Because symptoms of delirium and dementia can be similar input from a family member or caregiver may be important for a doctor to make an accurate diagnosis.',"Delirium occurs when the normal sending and receiving of signals in the brain become impaired. This impairment is most likely caused by a combination of factors that make the brain vulnerable and trigger a malfunction in brain activity.' 'Delirium may have a single cause or more than one cause such as a combination of a medical condition and drug toxicity. Sometimes no cause can be identified. Possible causes include:' 'Several medications or combinations of drugs can trigger delirium' 'Alcohol or drug intoxication or withdrawal' ''Metabolic imbalances such as low sodium or low calcium' 'Severe chronic or terminal illness' 'Fever and acute infection particularly in children' 'Urinary tract infection pneumonia or the flu especially in older adults' ''Sleep medications' 'Medications for mood disorders such as anxiety and depression' 'Allergy medications (antihistamines)' 'Asthma medications' 'Steroid medicines called corticosteroids' ""Parkinson's disease drugs"" 'Drugs for treating spasms or convulsions'",The first goal of treatment for delirium is to address any underlying causes or triggers  for example by stopping use of a particular medication addressing metabolic imbalances or treating an infection. Treatment then focuses on creating the best environment for healing the body and calming the brain.',https://www.mayoclinic.org/diseases-conditions/delirium/symptoms-causes/syc-20371386,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
dementia,memory loss,brain,increasing difficulties with tasks and activities that require concentration and planning,brain,changes in personality and mood,brain,depression,brain,difficulty finding the right words,brain,"Dementia is a common condition. Your risk of developing dementia increases as you get older and the condition usually occurs in people over the age of 65.

Dementia is a syndrome (a group of related symptoms) associated with an ongoing decline of the brain and its abilities. This includes problems with:

memory loss
thinking speed
mental agility
language
understanding
judgement
People with dementia can become apathetic or uninterested in their usual activities and have problems controlling their emotions. They may also find social situations challenging lose interest in socialising and aspects of their personality may change.

A person with dementia may lose empathy (understanding and compassion) they may see or hear things that other people do not (hallucinations) or they may make false claims or statements. 

As dementia affects a person's mental abilities they may find planning and organising difficult. Maintaining their independence may also become a problem. A person with dementia will therefore usually need help from friends or relatives including help with decision making.","Dementia is caused by gradual changes and damage in the brain. The most common causes of dementia include diseases in which the brain cells degenerate and die more quickly than they would as part of the normal ageing process. The changes usually happen because of a build-up of abnormal proteins in the brain.

This damage leads to a decline in a person's mental and sometimes physical abilities.

The abnormal proteins are different in each type of these kinds of dementia. In most cases dementia is not inherited directly from family members. ","Most types of dementia cannot be cured and will gradually cause more severe problems.

But there are important exceptions including dementia caused by vitamin and thyroid hormone deficiencies which can be treated with supplements.

Some causes can be treated surgically – for example some brain tumours excess fluid on the brain (hydrocephalus) or head injury.

For types of dementia that involve degeneration of nerve and brain tissue you can take action to prevent further damage. It's possible to do this by reducing dementia risk factors such as by managing high blood pressure high cholesterol type 1 diabetes and stopping smoking.

For dementia that currently cannot be cured some types of medicine may prevent symptoms getting worse for a period of time. These medicines are usually given to people in the early and middle stages of the disease to try to maintain or improve their independence.

It is fairly common for people with dementia to have depression. If you have dementia and depression your GP may consider prescribing an antidepressant medication or get you an appointment with a psychiatrist who specialises in working with older people.

Perhaps the most important type of treatment for anyone with dementia is the care and support they receive from healthcare professionals family and friends.",https://www.nhsinform.scot/illnesses-and-conditions/brain-nerves-and-spinal-cord/dementia/about-dementia#treating-dementia,TRUE,65,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
dental abscess,an intense throbbing pain in the affected tooth or gum that may come on suddenly and gets gradually worse,mouth,pain that spreads to your ear jaw and neck on the same side as the affected tooth or gum,mouth,sensitivity to hot or cold food and drink,mouth,bad breath and/or an unpleasant taste in your mouth,mouth,redness and swelling in your face,mouth,"A dental abscess is a collection of pus that can form inside the teeth in the gums or in the bone that holds the teeth in place. It’s caused by a bacterial infection.

An abscess at the end of a tooth is called a periapical abscess. An abscess in the gum is called a periodontal abscess.

Dental abscesses are often painful but aren’t always. In either case they should be looked at by a dentist.

It's important to get help as soon as possible because abscesses don't go away on their own. They can sometimes spread to other parts of the body and make you ill.
","Your mouth is full of bacteria which form a sticky film on your teeth called plaque.

If you don't keep your teeth clean acids produced by the bacteria in plaque can damage your teeth and gums leading to tooth decay or gum disease.

The following can increase your chances of developing a dental abscess:

poor oral hygiene – plaque can build-up on your teeth if you don't floss and brush your teeth regularly
consuming lots of sugary or starchy food and drink – these can encourage the growth of bacteria in plaque and may lead to decay that can result in an abscess
an injury or previous surgery to your teeth or gums – bacteria can get into any damaged parts of the teeth or gums
having a weakened immune system – this includes people with certain underlying health conditions such as diabetes and those having treatment including steroid medication or chemotherapy ","Dental abscesses are treated by removing the source of the infection and draining away the pus.

Depending on the location of the abscess and how severe the infection is possible treatments include:

removing the affected tooth (extraction) – this may be necessary if root canal treatment isn't possible
root canal treatment – a procedure to remove the abscess from the root of an affected tooth before filling and sealing it
incision and drainage – where a small cut (incision) is made in the gum to drain the abscess (this is usually only a temporary solution and further treatment may be needed)
Local anaesthetic will usually be used to numb your mouth for these procedures. More extensive operations may be carried out under general anaesthetic (where you're asleep).

Antibiotics aren't routinely prescribed for dental abscesses but may be used if the infection spreads or is particularly severe.",https://www.nhsinform.scot/illnesses-and-conditions/mouth/dental-abscess/,FALSE,10,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
depression,feeling tearful hopelessness and sadness,brain,anxiety,brain,feeling tired all time,entire body,poor sleep,brain,loss of appetitite stomach,,"Everyone has spells of feeling down but depression is more than just spending a few days feeling sad or unhappy. Depression can make you feel persistently sad and down for weeks or months at a time.

While some people believe that depression is trivial or not a genuine health problem it's actually a real condition that affects around one in 10 people over the course of their lives. It impacts people of all genders and ages – including children.  With the right support and treatment most people recover fully from depression.","Depression doesn't have one single cause – it can have a range of triggers and there are many different reasons a person can develop the condition. Some people are affected after a stressful life event like a bereavement or divorce. Other people experience depression related to illness job loss or money worries.

Different reasons can combine and trigger depression. If you're feeling low after a job loss or health issues and then experience something traumatic like a bereavement you can develop depression. There are studies that suggest people are more likely to become depressed when they get older. There's also evidence that depression is more common for people whose economic and social circumstances are difficult.  Long-lasting or life-threatening conditions like cancer or coronary heart disease can put you at higher risk of developing depression.

Many people don't know that head injuries can cause depression and a severe head injury can lead to emotional problems and mood swings.",The first place to go is your GP – they will refer to you local talking treatments for depression that are available. There are a number of talking therapies for depression such as cognitive behavioural therapy interpersonal therapy  and counselling. Sometimes antidepressants are also given.  Most people who have moderate or severe depression notice improvement when they take antidepressants but this isn't the case for everyone. One type of antidepressant might not work for you but another one could. It can take two or more different treatments to find the right one for you. Antidepressants aren't addictive. However you might have withdrawal symptoms if you stop taking them suddenly or miss a dose.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/depression/#diagnosing-and-treating-depression,FALSE,5,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
dermatitis herpetiformis,red raised patches often with blisters that burst with scratching,skin,severe itching and often stinging,skin,rash on both elbows buttocks or knees,skin,irritable bowel syndrome,,null,null,Dermatitis herpetiformis (DH) is an autoimmune skin condition.,DH is caused by the body's immune system reacting to a protein called gluten in foods containing wheat barley and rye. This reaction causes a skin rash to develop.,"The treatment for DH is a lifelong gluten-free diet. A gluten-free diet is when all gluten-containing foods are removed from your diet

Gluten is found in wheat barley and rye and sometimes people are sensitive to oats too.

A gluten-free diet should only start once a confirmed diagnosis of dermatitis herpetiformis is given. The length of time it takes for the skin to heal varies from person to person but it can take up to 2 years or more. Some patients will be given medication to help them over this period of recovery.

Medication will only be given to control the skin itching and blisters and doesn't treat any other symptoms. The drug most likely to be used is called Dapsone.",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/dermatitis-herpetiformis/,TRUE,15,40,TRUE,TRUE,FALSE,0,50,FALSE,FALSE,FALSE
